origin_policy,heldout_protocol,boundary,model,outer_fold,participants,raw_point_coverage,raw_high_hr_coverage,raw_mean_width_bpm,simultaneous_120s_coverage,simultaneous_120s_mean_width_bpm,pointwise_30s_coverage,pointwise_30s_mean_width_bpm,pointwise_60s_coverage,pointwise_60s_mean_width_bpm,pointwise_120s_coverage,pointwise_120s_mean_width_bpm
evaluation_stride,ANAEROBIC,seen_user_activity,pk_ssm,4,,0.8853002645502647,0.661942305121068,57.71551543224802,0.8834267040149393,79.79343597543355,0.904014939309057,49.86760458098535,0.9246031746031745,84.32135640804084,0.917130407718643,88.59126816675104
evaluation_stride,ANAEROBIC,seen_user_activity,tcn,4,,0.8880773939205311,0.5435749581822925,59.56451534088653,0.9207282913165267,106.7032735744714,0.9189822595704947,43.71369134409094,0.9601587301587301,100.45793391721283,0.9596171802054155,130.30444640206298
evaluation_stride,ANAEROBIC,joint_user_activity,pk_ssm,0,,0.8471016184251479,0.44412662090007626,53.32769599125385,0.9761904761904763,159.58204417187216,1.0,113.46035548153694,0.9523809523809523,100.15756150847797,0.8487394957983193,96.60197948018327
evaluation_stride,ANAEROBIC,joint_user_activity,tcn,0,,0.8255796763149703,0.4407894736842105,47.65757430641747,0.8090569561157795,79.80983252544982,0.9047619047619049,57.3618380730122,0.8328664799253035,54.57065700827232,0.8244631185807656,76.35500932479566
evaluation_stride,ANAEROBIC,joint_user_activity,pk_ssm,1,,0.8334460265587716,0.4571226795803067,43.79203965772929,1.0,257.9322611989239,1.0,173.89676421352175,1.0,176.12184693777374,1.0,167.78800418836266
evaluation_stride,ANAEROBIC,joint_user_activity,tcn,1,,0.3559980936819172,0.40627522195318805,9.50858499409759,0.9663865546218487,140.7163970161392,1.0,78.0760258875338,0.9761904761904763,132.35428897296126,0.942577030812325,114.35278099578198
evaluation_stride,ANAEROBIC,joint_user_activity,pk_ssm,2,,0.8171957671957671,0.5581296088820104,38.747314544901926,0.9861111111111112,158.34259922104508,1.0,96.70878001176668,1.0,162.8053437365525,0.9742063492063493,171.28164470393247
evaluation_stride,ANAEROBIC,joint_user_activity,tcn,2,,0.8104828042328043,0.5634487578181806,43.555147937352416,1.0,164.7743033812676,1.0,97.46566236396691,0.9880952380952381,147.42829874898658,0.9880952380952381,183.1551803713822
evaluation_stride,ANAEROBIC,joint_user_activity,pk_ssm,3,,0.892906746031746,0.75,48.86609260610664,0.9761904761904763,100.60446436793116,1.0,68.4358132126332,0.9761904761904763,104.40684670893332,0.9761904761904763,105.24717130216887
evaluation_stride,ANAEROBIC,joint_user_activity,tcn,3,,0.808316798941799,0.6730769230769231,37.52444859096532,0.9345238095238094,94.9242010128858,0.9920634920634921,64.06033226083747,0.9523809523809524,85.36426002969243,0.9503968253968255,109.8805243862369
evaluation_stride,ANAEROBIC,joint_user_activity,pk_ssm,4,,0.9366959064327486,0.5,64.55896868538818,0.9077694235588973,89.11590491745666,0.9578947368421052,56.22708245783619,0.9578947368421052,94.33653446719704,0.9498746867167919,98.54094367796682
evaluation_stride,ANAEROBIC,joint_user_activity,tcn,4,,0.9284502923976609,0.5,65.67551888133778,0.9491228070175438,117.44743618628124,0.9578947368421052,47.49420816133026,0.9578947368421052,107.77431504525217,0.9912280701754387,141.87567040055245
